,departamento,ID,lat,lon,in_departamentos,empleo,clae2,clae2_desc,empleo_rep
106428,San Isidro,65090909P02668M12G4747471156756,-34.464,-58.516,6756,b. 10-49,86,Servicios de salud humana,25
106430,San Isidro,65292929282G28GM1G1717176344756,-34.471,-58.514,6756,b. 10-49,86,Servicios de salud humana,25
106434,San Isidro,656464641P7P878G7G9494946852756,-34.47,-58.511,6756,d. 200-499,86,Servicios de salud humana,350
106439,San Isidro,660909092P5P8685171313134449756,-34.497,-58.552,6756,b. 10-49,86,Servicios de salud humana,25
106443,San Isidro,662121212M2552088G1818186275756,-34.496,-58.546,6756,b. 10-49,86,Servicios de salud humana,25
106449,San Isidro,66848484P00MP51M162424242382756,-34.492,-58.527,6756,b. 10-49,86,Servicios de salud humana,25
106456,San Isidro,67161616P02668M1254747471364756,-34.505,-58.515,6756,b. 10-49,86,Servicios de salud humana,25
106461,San Isidro,67252525P02668M1264747473461756,-34.454,-58.526,6756,b. 10-49,86,Servicios de salud humana,25
106466,San Isidro,678989896GM521810G11010101582756,-34.47,-58.509,6756,b. 10-49,86,Servicios de salud humana,25
106470,San Isidro,6809090972G110856G4343439786756,-34.456,-58.534,6756,b. 10-49,86,Servicios de salud humana,25
106473,San Isidro,68363636218001267G1212123049756,-34.47,-58.51,6756,b. 10-49,86,Servicios de salud humana,25
106482,San Isidro,689696962P517681P51313134582756,-34.475,-58.5,6756,b. 10-49,86,Servicios de salud humana,25
106687,San Miguel,61252525P0P00P16PG2929291445760,-34.556,-58.694,6760,b. 10-49,86,Servicios de salud humana,25
106708,San Miguel,64090909P0P22PGP2G4747471316760,-34.553,-58.719,6760,c. 50-199,86,Servicios de salud humana,125
106714,San Miguel,6484848481M7P111GG9494949716760,-34.552,-58.688,6760,b. 10-49,86,Servicios de salud humana,25
106716,San Miguel,65292929767PM0MM1PG2121214229760,-34.542,-58.714,6760,b. 10-49,86,Servicios de salud humana,25
106719,San Miguel,66252525725PP855PG4343438418760,-34.551,-58.7,6760,b. 10-49,86,Servicios de salud humana,25
106727,San Miguel,67818181P0PP20M18G3030308101760,-34.54,-58.715,6760,b. 10-49,86,Servicios de salud humana,25
106729,San Miguel,67898989P07PGMPMGG3939396652760,-34.584,-58.734,6760,b. 10-49,86,Servicios de salud humana,25
106730,San Miguel,67969696P0P2P2P5MG3030305948760,-34.566,-58.741,6760,b. 10-49,86,Servicios de salud humana,25
106736,San Miguel,68252525P05657G71G3333334161760,-34.572,-58.689,6760,b. 10-49,86,Servicios de salud humana,25
106738,San Miguel,68969696P06M0P262G4848488806760,-34.565,-58.675,6760,b. 10-49,86,Servicios de salud humana,25
107007,Tigre,60646464767187257PG2020204042805,-34.499,-58.641,6805,c. 50-199,86,Servicios de salud humana,125
107008,Tigre,6081818126M8061M2G4545454929805,-34.476,-58.664,6805,c. 50-199,86,Servicios de salud humana,125
107022,Tigre,630909098P6M00165G1111114451805,-34.501,-58.643,6805,b. 10-49,86,Servicios de salud humana,25
107024,Tigre,63767676P06P5P2P6G3535354692805,-34.461,-58.634,6805,b. 10-49,86,Servicios de salud humana,25
107033,Tigre,65292929P06M020P553737378162805,-34.411,-58.679,6805,b. 10-49,86,Servicios de salud humana,25
107035,Tigre,65898989P02MP1652G474747663805,-34.425,-58.576,6805,b. 10-49,86,Servicios de salud humana,25
107049,Tigre,674949492MMGM516552020209377805,-34.491,-58.617,6805,b. 10-49,86,Servicios de salud humana,25
107051,Tigre,67646464810G2288M55252525810805,-34.474,-58.636,6805,b. 10-49,86,Servicios de salud humana,25
107053,Tigre,6800000067862780G667504545456456805,-34.476,-58.664,6805,b. 10-49,86,Servicios de salud humana,25
107057,Tigre,68767676P056M87P6G3333334828805,-34.472,-58.656,6805,c. 50-199,86,Servicios de salud humana,125
107059,Tigre,697676766577828P7G71111118725805,-34.472,-58.656,6805,b. 10-49,86,Servicios de salud humana,25
107096,Tres de Febrero,610101017085MG565GPPM2020208963840,-34.637,-58.54,6840,b. 10-49,86,Servicios de salud humana,25
107100,Tres de Febrero,620909092MM2G08G012020209134840,-34.602,-58.567,6840,b. 10-49,86,Servicios de salud humana,25
107101,Tres de Febrero,625656562PGMPP582G4545455826840,-34.608,-58.555,6840,b. 10-49,86,Servicios de salud humana,25
107102,Tres de Febrero,6269696911067007107979793378840,-34.603,-58.563,6840,c. 50-199,86,Servicios de salud humana,125
107106,Tres de Febrero,635656567766M6777G5757571613840,-34.608,-58.565,6840,b. 10-49,86,Servicios de salud humana,25
107107,Tres de Febrero,63646464760678107G4040409420840,-34.603,-58.564,6840,b. 10-49,86,Servicios de salud humana,25
107108,Tres de Febrero,63848484P0P2867G2G4747476712840,-34.639,-58.542,6840,b. 10-49,86,Servicios de salud humana,25
107109,Tres de Febrero,63969696766P68282G4646462433840,-34.641,-58.544,6840,b. 10-49,86,Servicios de salud humana,25
107111,Tres de Febrero,64646464P00P77M17G2323238689840,-34.575,-58.616,6840,c. 50-199,86,Servicios de salud humana,125
107115,Tres de Febrero,65252525P0PG77MG1G3030307939840,-34.616,-58.564,6840,b. 10-49,86,Servicios de salud humana,25
107118,Tres de Febrero,65898989110670070G7979796405840,-34.603,-58.564,6840,d. 200-499,86,Servicios de salud humana,350
107120,Tres de Febrero,65898989P02218622G2727272926840,-34.634,-58.542,6840,b. 10-49,86,Servicios de salud humana,25
107131,Tres de Febrero,67616161288M6666751818188788840,-34.612,-58.581,6840,b. 10-49,86,Servicios de salud humana,25
107133,Tres de Febrero,67969696110670070M79797963840,-34.601,-58.562,6840,b. 10-49,86,Servicios de salud humana,25
107134,Tres de Febrero,68000000255072150G1414142351840,-34.602,-58.561,6840,b. 10-49,86,Servicios de salud humana,25
107138,Tres de Febrero,68848484P0P5568G153131314198840,-34.633,-58.558,6840,b. 10-49,86,Servicios de salud humana,25
107227,Vicente López,60363636775G728P1PG4848489144861,-34.517,-58.528,6861,b. 10-49,86,Servicios de salud humana,25
107229,Vicente López,60616161250M8MG51G141414947861,-34.528,-58.492,6861,c. 50-199,86,Servicios de salud humana,125
107231,Vicente López,6069696966081080G2G21414147030861,-34.523,-58.484,6861,b. 10-49,86,Servicios de salud humana,25
107232,Vicente López,60848484P0150G57254646467166861,-34.508,-58.518,6861,b. 10-49,86,Servicios de salud humana,25
107238,Vicente López,61494949P072070GMG3838389632861,-34.537,-58.48,6861,b. 10-49,86,Servicios de salud humana,25
107239,Vicente López,615656567088GG80M8P262020209756861,-34.522,-58.508,6861,c. 50-199,86,Servicios de salud humana,125
107240,Vicente López,61646464P0PP20M1853030309067861,-34.498,-58.497,6861,b. 10-49,86,Servicios de salud humana,25
107241,Vicente López,6184848466081080G2511414146892861,-34.523,-58.485,6861,e. 500+,86,Servicios de salud humana,500
107246,Vicente López,62292929P0002525PG2222222364861,-34.55,-58.508,6861,c. 50-199,86,Servicios de salud humana,125
107258,Vicente López,63616161228271M6751313135860861,-34.555,-58.513,6861,b. 10-49,86,Servicios de salud humana,25
107274,Vicente López,65000000278P71152G454545457861,-34.526,-58.482,6861,b. 10-49,86,Servicios de salud humana,25
107276,Vicente López,651616166G752G11267251313133805861,-34.529,-58.493,6861,b. 10-49,86,Servicios de salud humana,25
107284,Vicente López,668484841M0061502G1111111636861,-34.535,-58.504,6861,b. 10-49,86,Servicios de salud humana,25
107289,Vicente López,672121212GG125502G4545451600861,-34.543,-58.487,6861,b. 10-49,86,Servicios de salud humana,25
107291,Vicente López,672525252MM87MM0P14646468128861,-34.527,-58.549,6861,b. 10-49,86,Servicios de salud humana,25
107294,Vicente López,67616161P0181878752626262849861,-34.536,-58.479,6861,b. 10-49,86,Servicios de salud humana,25
107302,Vicente López,684949492MM05MM56G2020204722861,-34.517,-58.521,6861,b. 10-49,86,Servicios de salud humana,25
107308,Vicente López,6900000066081080G2PM1414145506861,-34.523,-58.484,6861,b. 10-49,86,Servicios de salud humana,25
107310,Vicente López,6909090967GG65552G2828288542861,-34.53,-58.482,6861,b. 10-49,86,Servicios de salud humana,25
107359,Zárate,60242424P02G005G852828289041882,-34.047,-59.191,6882,b. 10-49,86,Servicios de salud humana,25
107361,Zárate,6100000017G220M72G444444533882,-34.098,-59.021,6882,b. 10-49,86,Servicios de salud humana,25
107362,Zárate,613636362MM2G08PM62020205587882,-34.1,-59.018,6882,c. 50-199,86,Servicios de salud humana,125
107371,Zárate,630000002M8G56285G1919196355882,-34.1,-59.024,6882,b. 10-49,86,Servicios de salud humana,25
107377,Zárate,6384848471G022180M01414146248882,-34.096,-59.023,6882,b. 10-49,86,Servicios de salud humana,25
165069,Avellaneda,64252525212800105P1212129754035,-34.69,-58.335,6035,b. 10-49,86,Servicios de salud humana,25
165113,Campana,6149494911PP8G8707M277373733254126,-34.17,-58.96,6126,b. 10-49,86,Servicios de salud humana,25
165388,Comuna 1,21010101P07066022G3838388334007,-34.597,-58.381,2007,b. 10-49,86,Servicios de salud humana,25
165390,Comuna 1,21161616177M02572G444444780007,-34.593,-58.374,2007,b. 10-49,86,Servicios de salud humana,25
165391,Comuna 1,212121212P8586652G4545452560007,-34.624,-58.38,2007,b. 10-49,86,Servicios de salud humana,25
165406,Comuna 1,26292929P072MG8P2G4848481276007,-34.6,-58.39,2007,b. 10-49,86,Servicios de salud humana,25
165407,Comuna 1,26494949P0567MGG8G3333336685007,-34.633,-58.386,2007,c. 50-199,86,Servicios de salud humana,125
165415,Comuna 1,276969692678P5080G1515152050007,-34.601,-58.387,2007,c. 50-199,86,Servicios de salud humana,125
165434,Comuna 12,2409090928G7M267861717171157084,-34.557,-58.495,2084,b. 10-49,86,Servicios de salud humana,25
165449,Comuna 13,24494949P068G6P78G3737375556091,-34.566,-58.454,2091,b. 10-49,86,Servicios de salud humana,25
165452,Comuna 13,25212121172PGM810P1010105648091,-34.539,-58.465,2091,b. 10-49,86,Servicios de salud humana,25
165456,Comuna 13,256464642MPP00PM254545453717091,-34.567,-58.452,2091,c. 50-199,86,Servicios de salud humana,125
165458,Comuna 13,274444441P566GGM7G9292926660091,-34.575,-58.463,2091,c. 50-199,86,Servicios de salud humana,125
165475,Comuna 14,22969696P0076G08GG2424247598098,-34.586,-58.414,2098,b. 10-49,86,Servicios de salud humana,25
165487,Comuna 14,264949492M86M080GG1919194148098,-34.597,-58.422,2098,b. 10-49,86,Servicios de salud humana,25
165505,Comuna 2,208181817611866P1G0454545695014,-34.592,-58.4,2014,c. 50-199,86,Servicios de salud humana,125
165510,Comuna 2,21212121P02118660G2727274775014,-34.596,-58.397,2014,b. 10-49,86,Servicios de salud humana,25
165515,Comuna 2,21646464200807602G4444442498014,-34.597,-58.4,2014,b. 10-49,86,Servicios de salud humana,25
165517,Comuna 2,220101012P1P50668G1313131886014,-34.597,-58.394,2014,b. 10-49,86,Servicios de salud humana,25
165527,Comuna 2,22898989P0P5M0P6763131314399014,-34.586,-58.394,2014,b. 10-49,86,Servicios de salud humana,25
165533,Comuna 2,232525252MM051880G2020202365014,-34.588,-58.408,2014,b. 10-49,86,Servicios de salud humana,25
165550,Comuna 2,25818181171P5512851010106864014,-34.587,-58.408,2014,b. 10-49,86,Servicios de salud humana,25
165552,Comuna 2,26000000171P55128G1010101432014,-34.593,-58.4,2014,b. 10-49,86,Servicios de salud humana,25
165561,Comuna 2,27898989P06M15121G3737376632014,-34.597,-58.387,2014,b. 10-49,86,Servicios de salud humana,25
165563,Comuna 2,28040404177P8577264444441709014,-34.59,-58.397,2014,b. 10-49,86,Servicios de salud humana,25
165564,Comuna 2,28242424P02M1PM66G2929291376014,-34.594,-58.399,2014,b. 10-49,86,Servicios de salud humana,25
165568,Comuna 2,286464642M222M200G1818188180014,-34.597,-58.4,2014,b. 10-49,86,Servicios de salud humana,25
165571,Comuna 2,2889898925PP188GGG1414149554014,-34.598,-58.401,2014,b. 10-49,86,Servicios de salud humana,25
165573,Comuna 2,29010101P02G1715MG2828286715014,-34.597,-58.387,2014,b. 10-49,86,Servicios de salud humana,25
165596,Comuna 5,2076767622P5P756GP1212122342035,-34.603,-58.422,2035,b. 10-49,86,Servicios de salud humana,25
165603,Comuna 5,276161616P6G67608620M1313138812035,-34.598,-58.413,2035,b. 10-49,86,Servicios de salud humana,25
165604,Comuna 6,2116161628G7M267851717179167042,-34.605,-58.434,2042,b. 10-49,86,Servicios de salud humana,25
165619,Comuna 9,25292929P00M2M67MG2424245116063,-34.64,-58.522,2063,c. 50-199,86,Servicios de salud humana,125
165681,Escobar,662525257PGP850G7G2525251966252,-34.353,-58.797,6252,b. 10-49,86,Servicios de salud humana,25
165683,Escobar,685656562780610G8G1616168320252,-34.384,-58.748,6252,c. 50-199,86,Servicios de salud humana,125
165825,Ituzaingó,67363636221258G2254545453017410,-34.657,-58.666,6410,b. 10-49,86,Servicios de salud humana,25
165826,Ituzaingó,6821212171276MM0P85613030304175410,-34.625,-58.697,6410,c. 50-199,86,Servicios de salud humana,125
165871,La Matanza,624141416G6GG2P676827454545605427,-34.642,-58.566,6427,c. 50-199,86,Servicios de salud humana,125
165876,La Matanza,6496969671GG8681P8MP753333338265427,-34.641,-58.568,6427,c. 50-199,86,Servicios de salud humana,125
165878,La Matanza,65252525185PG8821G11111185427,-34.684,-58.496,6427,b. 10-49,86,Servicios de salud humana,25
165879,La Matanza,65363636155G0G267G1010103321427,-34.689,-58.535,6427,b. 10-49,86,Servicios de salud humana,25
165883,La Matanza,66252525P06P78180G3535359656427,-34.64,-58.553,6427,b. 10-49,86,Servicios de salud humana,25
165884,La Matanza,6669696971GG8681G667503333334124427,-34.641,-58.568,6427,b. 10-49,86,Servicios de salud humana,25
165887,La Matanza,68212121P06P5285PG3535355074427,-34.715,-58.577,6427,b. 10-49,86,Servicios de salud humana,25
165905,La Plata,65444444685511817702P4545454499441,-34.9,-57.972,6441,b. 10-49,86,Servicios de salud humana,25
165908,La Plata,68898989268G25860P151515930441,-34.908,-57.959,6441,b. 10-49,86,Servicios de salud humana,25
165913,Lanús,63000000P012MMPP254646468077434,-34.726,-58.389,6434,b. 10-49,86,Servicios de salud humana,25
165914,Lanús,641616161P7P850M1G9494941554434,-34.737,-58.388,6434,c. 50-199,86,Servicios de salud humana,125
165916,Lanús,652525255G61M8P7P87G684444444698434,-34.705,-58.394,6434,c. 50-199,86,Servicios de salud humana,125
165917,Lanús,662525251P72178G6G9393937054434,-34.691,-58.407,6434,b. 10-49,86,Servicios de salud humana,25
165940,Lomas de Zamora,63444444188M5M12GG1111113382490,-34.739,-58.392,6490,b. 10-49,86,Servicios de salud humana,25
165941,Lomas de Zamora,642424245G6G850G6P5629393932845490,-34.754,-58.401,6490,c. 50-199,86,Servicios de salud humana,125
165948,Lomas de Zamora,676161615G5M52MP2667509393933364490,-34.754,-58.401,6490,b. 10-49,86,Servicios de salud humana,25
165959,Luján,650404042G500871254545453740497,-34.569,-59.113,6497,b. 10-49,86,Servicios de salud humana,25
165987,Merlo,64444444P07M272P6G4141419966539,-34.669,-58.742,6539,b. 10-49,86,Servicios de salud humana,25
166002,Morón,640000002MM75G201G2121217407568,-34.649,-58.613,6568,b. 10-49,86,Servicios de salud humana,25
166208,San Isidro,61000000P02P056GGG2727272924756,-34.463,-58.517,6756,b. 10-49,86,Servicios de salud humana,25
166209,San Isidro,6196969625PP188GGM1414143020756,-34.495,-58.547,6756,b. 10-49,86,Servicios de salud humana,25
166211,San Isidro,62242424P055652G0G333333611756,-34.468,-58.509,6756,b. 10-49,86,Servicios de salud humana,25
166214,San Isidro,638989891860MP11PG1111118893756,-34.493,-58.503,6756,b. 10-49,86,Servicios de salud humana,25
166300,Tigre,641616162G7P1P7M101414142141805,-34.485,-58.622,6805,b. 10-49,86,Servicios de salud humana,25
166319,Tres de Febrero,69494949P061P7252G3434349379840,-34.603,-58.56,6840,b. 10-49,86,Servicios de salud humana,25
218167,Avellaneda,692929292MMGG1122G2020207128035,-34.704,-58.318,6035,b. 10-49,86,Servicios de salud humana,25
218950,Comuna 1,2000000025P2118PM61414148930007,-34.596,-58.374,2007,b. 10-49,86,Servicios de salud humana,25
218955,Comuna 1,2049494927P6P75275161616673007,-34.605,-58.385,2007,b. 10-49,86,Servicios de salud humana,25
218959,Comuna 1,21090909P027P586P62828285415007,-34.606,-58.369,2007,b. 10-49,86,Servicios de salud humana,25
218975,Comuna 1,224444442PP68P25MG1313134981007,-34.599,-58.379,2007,b. 10-49,86,Servicios de salud humana,25
218983,Comuna 1,230909092MM151785G202020796007,-34.599,-58.385,2007,b. 10-49,86,Servicios de salud humana,25
218984,Comuna 1,230909092MM8265GGG2121217611007,-34.6,-58.38,2007,c. 50-199,86,Servicios de salud humana,125
218987,Comuna 1,23292929P071M7256G3838381558007,-34.601,-58.377,2007,b. 10-49,86,Servicios de salud humana,25
218990,Comuna 1,23494949282G2022M61717173879007,-34.593,-58.386,2007,b. 10-49,86,Servicios de salud humana,25
218992,Comuna 1,23646464P00682155G2323238840007,-34.618,-58.39,2007,b. 10-49,86,Servicios de salud humana,25
218995,Comuna 1,238989892MM1008G254646461747007,-34.599,-58.386,2007,b. 10-49,86,Servicios de salud humana,25
219002,Comuna 1,24242424P0226G07GG2727274302007,-34.621,-58.38,2007,b. 10-49,86,Servicios de salud humana,25
219005,Comuna 1,24252525P071P1G52G3838383402007,-34.6,-58.38,2007,b. 10-49,86,Servicios de salud humana,25
219011,Comuna 1,24848484P0621652G53535354229007,-34.593,-58.382,2007,b. 10-49,86,Servicios de salud humana,25
219015,Comuna 1,25252525282GG5MGGG1717176752007,-34.598,-58.386,2007,b. 10-49,86,Servicios de salud humana,25
219022,Comuna 1,25646464282G2022M71717172211007,-34.595,-58.386,2007,b. 10-49,86,Servicios de salud humana,25
219031,Comuna 1,26010101P056PM81GG3333332424007,-34.6,-58.388,2007,b. 10-49,86,Servicios de salud humana,25
219042,Comuna 1,265656562PP68P25M51313138952007,-34.603,-58.391,2007,b. 10-49,86,Servicios de salud humana,25
219047,Comuna 1,2700000025G608516G1414146823007,-34.599,-58.385,2007,b. 10-49,86,Servicios de salud humana,25
219052,Comuna 1,27040404P027P586P52828282109007,-34.606,-58.37,2007,b. 10-49,86,Servicios de salud humana,25
219060,Comuna 1,2736363627P6P7527G161616319007,-34.598,-58.383,2007,b. 10-49,86,Servicios de salud humana,25
219084,Comuna 1,292424242M8852250G1919191256007,-34.614,-58.39,2007,b. 10-49,86,Servicios de salud humana,25
219085,Comuna 1,2925252562GG126M56025P1212122363007,-34.599,-58.383,2007,b. 10-49,86,Servicios de salud humana,25
219091,Comuna 1,2981818125G60851651414143337007,-34.605,-58.371,2007,b. 10-49,86,Servicios de salud humana,25
219104,Comuna 10,27090909P0078P221G2424244042070,-34.636,-58.489,2070,b. 10-49,86,Servicios de salud humana,25
219151,Comuna 12,27000000P05686PPMG333333401084,-34.582,-58.492,2084,c. 50-199,86,Servicios de salud humana,125
