,departamento,lat,lon,empleo,clae2,clae2_desc,empleo_rep
31133,Quilmes,-34.722,-58.295,a. 1-9,85,Enseñanza,5
31134,Quilmes,-34.783,-58.315,a. 1-9,85,Enseñanza,5
31135,Quilmes,-34.752,-58.278,c. 50-199,85,Enseñanza,125
31136,Quilmes,-34.736,-58.246,b. 10-49,85,Enseñanza,25
31137,Quilmes,-34.718,-58.248,b. 10-49,85,Enseñanza,25
31138,Quilmes,-34.779,-58.308,a. 1-9,85,Enseñanza,5
31139,Quilmes,-34.779,-58.307,c. 50-199,85,Enseñanza,125
31140,Quilmes,-34.717,-58.213,b. 10-49,85,Enseñanza,25
31141,Quilmes,-34.716,-58.256,c. 50-199,85,Enseñanza,125
31142,Quilmes,-34.733,-58.264,b. 10-49,85,Enseñanza,25
31143,Quilmes,-34.707,-58.282,c. 50-199,85,Enseñanza,125
31144,Quilmes,-34.716,-58.261,c. 50-199,85,Enseñanza,125
31145,Quilmes,-34.783,-58.304,a. 1-9,85,Enseñanza,5
31146,Quilmes,-34.727,-58.261,c. 50-199,85,Enseñanza,125
31147,Quilmes,-34.719,-58.252,c. 50-199,85,Enseñanza,125
31148,Quilmes,-34.753,-58.233,c. 50-199,85,Enseñanza,125
31149,Quilmes,-34.749,-58.295,b. 10-49,85,Enseñanza,25
31150,Quilmes,-34.73,-58.304,b. 10-49,85,Enseñanza,25
31151,Quilmes,-34.717,-58.278,b. 10-49,85,Enseñanza,25
31152,Quilmes,-34.699,-58.303,b. 10-49,85,Enseñanza,25
31153,Quilmes,-34.734,-58.274,c. 50-199,85,Enseñanza,125
31154,Quilmes,-34.727,-58.239,c. 50-199,85,Enseñanza,125
31155,Quilmes,-34.713,-58.286,a. 1-9,85,Enseñanza,5
31156,Quilmes,-34.748,-58.295,a. 1-9,85,Enseñanza,5
31157,Quilmes,-34.725,-58.296,b. 10-49,85,Enseñanza,25
31158,Quilmes,-34.725,-58.296,b. 10-49,85,Enseñanza,25
31159,Quilmes,-34.761,-58.324,b. 10-49,85,Enseñanza,25
31160,Quilmes,-34.713,-58.286,c. 50-199,85,Enseñanza,125
31161,Quilmes,-34.714,-58.305,a. 1-9,85,Enseñanza,5
31162,Quilmes,-34.715,-58.258,c. 50-199,85,Enseñanza,125
31163,Quilmes,-34.747,-58.324,a. 1-9,85,Enseñanza,5
31164,Quilmes,-34.749,-58.299,a. 1-9,85,Enseñanza,5
31165,Quilmes,-34.769,-58.272,d. 200-499,85,Enseñanza,350
31166,Quilmes,-34.707,-58.283,b. 10-49,85,Enseñanza,25
31167,Quilmes,-34.724,-58.295,c. 50-199,85,Enseñanza,125
31168,Quilmes,-34.719,-58.256,c. 50-199,85,Enseñanza,125
31169,Quilmes,-34.768,-58.288,c. 50-199,85,Enseñanza,125
31170,Quilmes,-34.713,-58.28,c. 50-199,85,Enseñanza,125
31171,Quilmes,-34.722,-58.254,c. 50-199,85,Enseñanza,125
31172,Quilmes,-34.714,-58.304,b. 10-49,85,Enseñanza,25
31173,Quilmes,-34.719,-58.256,b. 10-49,85,Enseñanza,25
31174,Quilmes,-34.718,-58.261,a. 1-9,85,Enseñanza,5
31175,Quilmes,-34.783,-58.316,b. 10-49,85,Enseñanza,25
31176,Quilmes,-34.759,-58.242,b. 10-49,85,Enseñanza,25
31177,Quilmes,-34.754,-58.263,c. 50-199,85,Enseñanza,125
31178,Quilmes,-34.732,-58.306,a. 1-9,85,Enseñanza,5
31179,Quilmes,-34.778,-58.31,b. 10-49,85,Enseñanza,25
31180,Quilmes,-34.734,-58.318,c. 50-199,85,Enseñanza,125
31181,Quilmes,-34.712,-58.28,c. 50-199,85,Enseñanza,125
31182,Quilmes,-34.755,-58.266,a. 1-9,85,Enseñanza,5
31183,Quilmes,-34.719,-58.276,b. 10-49,85,Enseñanza,25
31184,Quilmes,-34.717,-58.3,c. 50-199,85,Enseñanza,125
31185,Quilmes,-34.752,-58.326,a. 1-9,85,Enseñanza,5
31186,Quilmes,-34.717,-58.263,b. 10-49,85,Enseñanza,25
31187,Quilmes,-34.769,-58.307,b. 10-49,85,Enseñanza,25
31188,Quilmes,-34.731,-58.27,a. 1-9,85,Enseñanza,5
31189,Quilmes,-34.741,-58.282,b. 10-49,85,Enseñanza,25
31190,Quilmes,-34.777,-58.311,b. 10-49,85,Enseñanza,25
31191,Quilmes,-34.713,-58.282,b. 10-49,85,Enseñanza,25
31192,Quilmes,-34.75,-58.235,b. 10-49,85,Enseñanza,25
31193,Quilmes,-34.726,-58.258,b. 10-49,85,Enseñanza,25
31194,Quilmes,-34.751,-58.234,b. 10-49,85,Enseñanza,25
31195,Quilmes,-34.751,-58.277,c. 50-199,85,Enseñanza,125
31196,Quilmes,-34.719,-58.256,a. 1-9,85,Enseñanza,5
31197,Quilmes,-34.746,-58.298,a. 1-9,85,Enseñanza,5
31198,Quilmes,-34.707,-58.282,b. 10-49,85,Enseñanza,25
31199,Quilmes,-34.776,-58.311,a. 1-9,85,Enseñanza,5
31200,Quilmes,-34.75,-58.3,c. 50-199,85,Enseñanza,125
31201,Quilmes,-34.713,-58.286,c. 50-199,85,Enseñanza,125
31202,Quilmes,-34.722,-58.239,d. 200-499,85,Enseñanza,350
31203,Quilmes,-34.779,-58.305,a. 1-9,85,Enseñanza,5
31204,Quilmes,-34.754,-58.327,a. 1-9,85,Enseñanza,5
31205,Quilmes,-34.739,-58.241,c. 50-199,85,Enseñanza,125
31206,Quilmes,-34.734,-58.319,b. 10-49,85,Enseñanza,25
31207,Quilmes,-34.724,-58.303,c. 50-199,85,Enseñanza,125
31208,Quilmes,-34.706,-58.297,b. 10-49,85,Enseñanza,25
31209,Quilmes,-34.717,-58.259,c. 50-199,85,Enseñanza,125
31210,Quilmes,-34.781,-58.304,a. 1-9,85,Enseñanza,5
31211,Quilmes,-34.727,-58.264,b. 10-49,85,Enseñanza,25
31212,Quilmes,-34.717,-58.264,b. 10-49,85,Enseñanza,25
31213,Quilmes,-34.728,-58.263,b. 10-49,85,Enseñanza,25
31214,Quilmes,-34.727,-58.264,c. 50-199,85,Enseñanza,125
31215,Quilmes,-34.724,-58.258,a. 1-9,85,Enseñanza,5
31216,Quilmes,-34.783,-58.316,c. 50-199,85,Enseñanza,125
31217,Quilmes,-34.742,-58.266,c. 50-199,85,Enseñanza,125
31218,Quilmes,-34.719,-58.252,c. 50-199,85,Enseñanza,125
31219,Quilmes,-34.728,-58.264,a. 1-9,85,Enseñanza,5
31220,Quilmes,-34.734,-58.268,c. 50-199,85,Enseñanza,125
31221,Quilmes,-34.699,-58.293,c. 50-199,85,Enseñanza,125
31222,Quilmes,-34.761,-58.302,c. 50-199,85,Enseñanza,125
31223,Quilmes,-34.782,-58.306,c. 50-199,85,Enseñanza,125
31224,Quilmes,-34.748,-58.237,a. 1-9,85,Enseñanza,5
31225,Quilmes,-34.73,-58.23,a. 1-9,85,Enseñanza,5
31226,San Fernando,-34.469,-58.587,b. 10-49,85,Enseñanza,25
31227,San Fernando,-34.448,-58.551,a. 1-9,85,Enseñanza,5
31228,San Fernando,-34.442,-58.557,b. 10-49,85,Enseñanza,25
31229,San Fernando,-34.455,-58.563,a. 1-9,85,Enseñanza,5
31230,San Fernando,-34.469,-58.587,b. 10-49,85,Enseñanza,25
31231,San Fernando,-34.452,-58.528,c. 50-199,85,Enseñanza,125
31232,San Fernando,-34.452,-58.542,a. 1-9,85,Enseñanza,5
31233,San Fernando,-34.451,-58.573,c. 50-199,85,Enseñanza,125
31234,San Fernando,-34.487,-58.597,b. 10-49,85,Enseñanza,25
31235,San Fernando,-34.484,-58.59,c. 50-199,85,Enseñanza,125
31236,San Fernando,-34.455,-58.554,b. 10-49,85,Enseñanza,25
31237,San Fernando,-34.465,-58.573,a. 1-9,85,Enseñanza,5
31238,San Fernando,-34.45,-58.524,c. 50-199,85,Enseñanza,125
31239,San Fernando,-34.448,-58.566,c. 50-199,85,Enseñanza,125
31240,San Fernando,-34.437,-58.56,c. 50-199,85,Enseñanza,125
31241,San Fernando,-34.449,-58.537,c. 50-199,85,Enseñanza,125
31242,San Fernando,-34.438,-58.559,b. 10-49,85,Enseñanza,25
31243,San Fernando,-34.469,-58.586,a. 1-9,85,Enseñanza,5
31244,San Fernando,-34.442,-58.555,b. 10-49,85,Enseñanza,25
31245,San Fernando,-34.446,-58.567,b. 10-49,85,Enseñanza,25
31246,San Fernando,-34.458,-58.559,a. 1-9,85,Enseñanza,5
31247,San Fernando,-34.446,-58.567,a. 1-9,85,Enseñanza,5
31248,San Fernando,-34.448,-58.578,c. 50-199,85,Enseñanza,125
31249,San Fernando,-34.458,-58.559,a. 1-9,85,Enseñanza,5
31250,San Fernando,-34.469,-58.586,a. 1-9,85,Enseñanza,5
31251,San Fernando,-34.472,-58.588,c. 50-199,85,Enseñanza,125
31252,San Fernando,-34.453,-58.537,d. 200-499,85,Enseñanza,350
31253,San Fernando,-34.459,-58.565,b. 10-49,85,Enseñanza,25
31254,San Fernando,-34.484,-58.59,a. 1-9,85,Enseñanza,5
31255,San Fernando,-34.446,-58.547,b. 10-49,85,Enseñanza,25
31256,San Fernando,-34.443,-58.555,a. 1-9,85,Enseñanza,5
31257,San Fernando,-34.459,-58.565,c. 50-199,85,Enseñanza,125
31258,San Fernando,-34.437,-58.565,a. 1-9,85,Enseñanza,5
31259,San Fernando,-34.444,-58.552,b. 10-49,85,Enseñanza,25
31260,San Fernando,-34.459,-58.565,a. 1-9,85,Enseñanza,5
31261,San Fernando,-34.443,-58.555,b. 10-49,85,Enseñanza,25
31262,San Fernando,-34.45,-58.577,a. 1-9,85,Enseñanza,5
31263,San Fernando,-34.46,-58.545,b. 10-49,85,Enseñanza,25
31264,San Fernando,-34.463,-58.575,c. 50-199,85,Enseñanza,125
31265,San Fernando,-34.463,-58.57,c. 50-199,85,Enseñanza,125
31266,San Fernando,-34.463,-58.569,b. 10-49,85,Enseñanza,25
31267,San Fernando,-34.447,-58.579,a. 1-9,85,Enseñanza,5
31268,San Fernando,-34.463,-58.575,a. 1-9,85,Enseñanza,5
31269,San Isidro,-34.512,-58.533,a. 1-9,85,Enseñanza,5
31270,San Isidro,-34.477,-58.488,b. 10-49,85,Enseñanza,25
31271,San Isidro,-34.472,-58.52,c. 50-199,85,Enseñanza,125
31272,San Isidro,-34.491,-58.524,c. 50-199,85,Enseñanza,125
31273,San Isidro,-34.487,-58.579,b. 10-49,85,Enseñanza,25
31274,San Isidro,-34.493,-58.511,a. 1-9,85,Enseñanza,5
31275,San Isidro,-34.471,-58.509,a. 1-9,85,Enseñanza,5
31276,San Isidro,-34.484,-58.505,c. 50-199,85,Enseñanza,125
31277,San Isidro,-34.465,-58.552,b. 10-49,85,Enseñanza,25
31278,San Isidro,-34.505,-58.562,c. 50-199,85,Enseñanza,125
31279,San Isidro,-34.515,-58.57,b. 10-49,85,Enseñanza,25
31280,San Isidro,-34.506,-58.527,b. 10-49,85,Enseñanza,25
31281,San Isidro,-34.468,-58.513,b. 10-49,85,Enseñanza,25
31282,San Isidro,-34.475,-58.56,b. 10-49,85,Enseñanza,25
31283,San Isidro,-34.523,-58.552,c. 50-199,85,Enseñanza,125
31284,San Isidro,-34.489,-58.578,c. 50-199,85,Enseñanza,125
31285,San Isidro,-34.49,-58.504,c. 50-199,85,Enseñanza,125
31286,San Isidro,-34.506,-58.542,b. 10-49,85,Enseñanza,25
31287,San Isidro,-34.486,-58.493,c. 50-199,85,Enseñanza,125
31288,San Isidro,-34.464,-58.519,b. 10-49,85,Enseñanza,25
31289,San Isidro,-34.483,-58.506,a. 1-9,85,Enseñanza,5
31290,San Isidro,-34.507,-58.546,a. 1-9,85,Enseñanza,5
31291,San Isidro,-34.494,-58.501,c. 50-199,85,Enseñanza,125
31292,San Isidro,-34.514,-58.536,c. 50-199,85,Enseñanza,125
31293,San Isidro,-34.494,-58.585,b. 10-49,85,Enseñanza,25
31294,San Isidro,-34.485,-58.493,b. 10-49,85,Enseñanza,25
31295,San Isidro,-34.506,-58.543,c. 50-199,85,Enseñanza,125
31296,San Isidro,-34.492,-58.522,b. 10-49,85,Enseñanza,25
31297,San Isidro,-34.474,-58.541,a. 1-9,85,Enseñanza,5
31298,San Isidro,-34.51,-58.574,c. 50-199,85,Enseñanza,125
31299,San Isidro,-34.468,-58.508,c. 50-199,85,Enseñanza,125
31300,San Isidro,-34.471,-58.519,b. 10-49,85,Enseñanza,25
31301,San Isidro,-34.49,-58.514,a. 1-9,85,Enseñanza,5
31302,San Isidro,-34.504,-58.549,a. 1-9,85,Enseñanza,5
31303,San Isidro,-34.468,-58.553,b. 10-49,85,Enseñanza,25
31304,San Isidro,-34.49,-58.504,b. 10-49,85,Enseñanza,25
31305,San Isidro,-34.485,-58.548,c. 50-199,85,Enseñanza,125
31306,San Isidro,-34.493,-58.517,a. 1-9,85,Enseñanza,5
31307,San Isidro,-34.504,-58.573,d. 200-499,85,Enseñanza,350
31308,San Isidro,-34.486,-58.516,c. 50-199,85,Enseñanza,125
31309,San Isidro,-34.486,-58.55,a. 1-9,85,Enseñanza,5
31310,San Isidro,-34.478,-58.567,a. 1-9,85,Enseñanza,5
31311,San Isidro,-34.496,-58.495,a. 1-9,85,Enseñanza,5
31312,San Isidro,-34.474,-58.507,c. 50-199,85,Enseñanza,125
31313,San Isidro,-34.493,-58.526,c. 50-199,85,Enseñanza,125
31314,San Isidro,-34.488,-58.494,b. 10-49,85,Enseñanza,25
31315,San Isidro,-34.506,-58.527,b. 10-49,85,Enseñanza,25
31316,San Isidro,-34.477,-58.489,c. 50-199,85,Enseñanza,125
31317,San Isidro,-34.486,-58.516,b. 10-49,85,Enseñanza,25
31318,San Isidro,-34.468,-58.508,b. 10-49,85,Enseñanza,25
31319,San Isidro,-34.518,-58.547,a. 1-9,85,Enseñanza,5
31320,San Isidro,-34.499,-58.586,a. 1-9,85,Enseñanza,5
31321,San Isidro,-34.482,-58.501,c. 50-199,85,Enseñanza,125
31322,San Isidro,-34.496,-58.532,a. 1-9,85,Enseñanza,5
31323,San Isidro,-34.475,-58.567,b. 10-49,85,Enseñanza,25
31324,San Isidro,-34.472,-58.522,c. 50-199,85,Enseñanza,125
31325,San Isidro,-34.47,-58.524,c. 50-199,85,Enseñanza,125
31326,San Isidro,-34.5,-58.528,b. 10-49,85,Enseñanza,25
31327,San Isidro,-34.474,-58.541,c. 50-199,85,Enseñanza,125
31328,San Isidro,-34.473,-58.541,b. 10-49,85,Enseñanza,25
31329,San Isidro,-34.499,-58.528,a. 1-9,85,Enseñanza,5
31330,San Isidro,-34.483,-58.506,a. 1-9,85,Enseñanza,5
31331,San Isidro,-34.493,-58.51,c. 50-199,85,Enseñanza,125
31332,San Isidro,-34.475,-58.566,c. 50-199,85,Enseñanza,125
31333,San Isidro,-34.515,-58.57,b. 10-49,85,Enseñanza,25
31334,San Isidro,-34.487,-58.594,c. 50-199,85,Enseñanza,125
31335,San Isidro,-34.471,-58.509,a. 1-9,85,Enseñanza,5
31336,San Isidro,-34.471,-58.509,c. 50-199,85,Enseñanza,125
31337,San Isidro,-34.47,-58.509,c. 50-199,85,Enseñanza,125
31338,San Isidro,-34.503,-58.548,c. 50-199,85,Enseñanza,125
31339,San Isidro,-34.506,-58.528,c. 50-199,85,Enseñanza,125
31340,San Isidro,-34.515,-58.57,b. 10-49,85,Enseñanza,25
31341,San Miguel,-34.588,-58.721,b. 10-49,85,Enseñanza,25
31342,San Miguel,-34.54,-58.724,b. 10-49,85,Enseñanza,25
31343,San Miguel,-34.542,-58.708,c. 50-199,85,Enseñanza,125
31344,San Miguel,-34.54,-58.724,b. 10-49,85,Enseñanza,25
31345,San Miguel,-34.542,-58.708,b. 10-49,85,Enseñanza,25
31346,San Miguel,-34.561,-58.747,c. 50-199,85,Enseñanza,125
31347,San Miguel,-34.576,-58.693,c. 50-199,85,Enseñanza,125
31348,San Miguel,-34.579,-58.684,b. 10-49,85,Enseñanza,25
31349,San Miguel,-34.568,-58.687,a. 1-9,85,Enseñanza,5
31350,San Miguel,-34.576,-58.742,b. 10-49,85,Enseñanza,25
31351,San Miguel,-34.577,-58.694,c. 50-199,85,Enseñanza,125
31352,San Miguel,-34.541,-58.71,c. 50-199,85,Enseñanza,125
31353,San Miguel,-34.568,-58.687,c. 50-199,85,Enseñanza,125
31354,San Miguel,-34.554,-58.758,a. 1-9,85,Enseñanza,5
31355,San Miguel,-34.558,-58.702,c. 50-199,85,Enseñanza,125
31356,San Miguel,-34.564,-58.747,a. 1-9,85,Enseñanza,5
31357,San Miguel,-34.554,-58.759,b. 10-49,85,Enseñanza,25
31358,San Miguel,-34.564,-58.748,c. 50-199,85,Enseñanza,125
31359,San Miguel,-34.588,-58.721,c. 50-199,85,Enseñanza,125
31360,San Miguel,-34.536,-58.707,c. 50-199,85,Enseñanza,125
31361,San Miguel,-34.562,-58.746,c. 50-199,85,Enseñanza,125
31362,San Miguel,-34.584,-58.736,b. 10-49,85,Enseñanza,25
31363,San Miguel,-34.536,-58.703,c. 50-199,85,Enseñanza,125
31364,San Miguel,-34.535,-58.703,b. 10-49,85,Enseñanza,25
31365,San Miguel,-34.569,-58.694,c. 50-199,85,Enseñanza,125
31366,San Miguel,-34.539,-58.722,c. 50-199,85,Enseñanza,125
31367,San Miguel,-34.544,-58.728,c. 50-199,85,Enseñanza,125
31368,San Miguel,-34.581,-58.739,b. 10-49,85,Enseñanza,25
31369,San Miguel,-34.557,-58.736,b. 10-49,85,Enseñanza,25
31370,San Miguel,-34.542,-58.714,a. 1-9,85,Enseñanza,5
31371,San Miguel,-34.548,-58.719,b. 10-49,85,Enseñanza,25
31372,San Miguel,-34.527,-58.727,b. 10-49,85,Enseñanza,25
31373,San Miguel,-34.569,-58.694,a. 1-9,85,Enseñanza,5
31374,San Miguel,-34.55,-58.692,b. 10-49,85,Enseñanza,25
31375,San Miguel,-34.537,-58.727,a. 1-9,85,Enseñanza,5
31376,San Miguel,-34.554,-58.758,c. 50-199,85,Enseñanza,125
31377,San Miguel,-34.554,-58.756,b. 10-49,85,Enseñanza,25
31378,San Miguel,-34.533,-58.722,a. 1-9,85,Enseñanza,5
31379,San Miguel,-34.545,-58.715,b. 10-49,85,Enseñanza,25
31380,San Miguel,-34.565,-58.746,a. 1-9,85,Enseñanza,5
31381,San Miguel,-34.569,-58.694,c. 50-199,85,Enseñanza,125
31382,San Miguel,-34.568,-58.725,b. 10-49,85,Enseñanza,25
31383,San Miguel,-34.557,-58.706,a. 1-9,85,Enseñanza,5
31384,San Miguel,-34.558,-58.682,b. 10-49,85,Enseñanza,25
31385,San Miguel,-34.54,-58.708,b. 10-49,85,Enseñanza,25
31386,San Miguel,-34.559,-58.724,b. 10-49,85,Enseñanza,25
31387,San Miguel,-34.537,-58.727,a. 1-9,85,Enseñanza,5
31388,San Miguel,-34.565,-58.722,a. 1-9,85,Enseñanza,5
31389,San Miguel,-34.568,-58.687,c. 50-199,85,Enseñanza,125
31390,San Miguel,-34.54,-58.708,c. 50-199,85,Enseñanza,125
31391,San Miguel,-34.538,-58.711,b. 10-49,85,Enseñanza,25
31392,San Miguel,-34.578,-58.713,c. 50-199,85,Enseñanza,125
31393,San Miguel,-34.556,-58.69,c. 50-199,85,Enseñanza,125
31394,San Miguel,-34.557,-58.706,c. 50-199,85,Enseñanza,125
31395,San Miguel,-34.523,-58.717,a. 1-9,85,Enseñanza,5
31396,San Miguel,-34.539,-58.724,b. 10-49,85,Enseñanza,25
31397,San Miguel,-34.558,-58.736,a. 1-9,85,Enseñanza,5
31398,San Miguel,-34.563,-58.674,a. 1-9,85,Enseñanza,5
31399,San Miguel,-34.576,-58.688,c. 50-199,85,Enseñanza,125
31400,San Miguel,-34.55,-58.762,b. 10-49,85,Enseñanza,25
31401,San Miguel,-34.559,-58.683,c. 50-199,85,Enseñanza,125
31402,San Miguel,-34.54,-58.724,a. 1-9,85,Enseñanza,5
31403,San Miguel,-34.567,-58.687,c. 50-199,85,Enseñanza,125
31404,San Miguel,-34.544,-58.711,b. 10-49,85,Enseñanza,25
31405,San Miguel,-34.563,-58.683,a. 1-9,85,Enseñanza,5
31406,San Miguel,-34.544,-58.711,c. 50-199,85,Enseñanza,125
31407,San Miguel,-34.575,-58.735,b. 10-49,85,Enseñanza,25
31408,San Miguel,-34.545,-58.715,b. 10-49,85,Enseñanza,25
31409,San Miguel,-34.547,-58.746,b. 10-49,85,Enseñanza,25
31410,San Miguel,-34.565,-58.746,b. 10-49,85,Enseñanza,25
31411,San Miguel,-34.554,-58.704,a. 1-9,85,Enseñanza,5
31412,San Miguel,-34.544,-58.703,a. 1-9,85,Enseñanza,5
31413,San Miguel,-34.568,-58.68,c. 50-199,85,Enseñanza,125
31414,San Miguel,-34.548,-58.71,b. 10-49,85,Enseñanza,25
31415,San Miguel,-34.547,-58.713,b. 10-49,85,Enseñanza,25
31416,San Vicente,-35.03,-58.42,a. 1-9,85,Enseñanza,5
31417,San Vicente,-34.98,-58.38,a. 1-9,85,Enseñanza,5
31418,San Vicente,-34.99,-58.39,b. 10-49,85,Enseñanza,25
31419,San Vicente,-35.02,-58.41,a. 1-9,85,Enseñanza,5
31420,San Vicente,-34.97,-58.38,b. 10-49,85,Enseñanza,25
31421,San Vicente,-34.99,-58.38,a. 1-9,85,Enseñanza,5
31422,San Vicente,-35.02,-58.41,b. 10-49,85,Enseñanza,25
31423,San Vicente,-35.03,-58.42,a. 1-9,85,Enseñanza,5
31424,San Vicente,-35.03,-58.41,a. 1-9,85,Enseñanza,5
31425,San Vicente,-34.96,-58.39,b. 10-49,85,Enseñanza,25
31426,San Vicente,-34.99,-58.38,c. 50-199,85,Enseñanza,125
31427,Tigre,-34.449,-58.601,a. 1-9,85,Enseñanza,5
31428,Tigre,-34.426,-58.596,a. 1-9,85,Enseñanza,5
31429,Tigre,-34.42,-58.714,c. 50-199,85,Enseñanza,125
31430,Tigre,-34.405,-58.716,b. 10-49,85,Enseñanza,25
31431,Tigre,-34.492,-58.617,a. 1-9,85,Enseñanza,5
31432,Tigre,-34.461,-58.634,b. 10-49,85,Enseñanza,25
31433,Tigre,-34.497,-58.628,c. 50-199,85,Enseñanza,125
31434,Tigre,-34.412,-58.685,a. 1-9,85,Enseñanza,5
31435,Tigre,-34.49,-58.624,b. 10-49,85,Enseñanza,25
31436,Tigre,-34.423,-58.584,c. 50-199,85,Enseñanza,125
31437,Tigre,-34.411,-58.698,b. 10-49,85,Enseñanza,25
31438,Tigre,-34.454,-58.629,a. 1-9,85,Enseñanza,5
31439,Tigre,-34.427,-58.657,c. 50-199,85,Enseñanza,125
31440,Tigre,-34.417,-58.713,a. 1-9,85,Enseñanza,5
31441,Tigre,-34.491,-58.621,a. 1-9,85,Enseñanza,5
31442,Tigre,-34.411,-58.679,c. 50-199,85,Enseñanza,125
31443,Tigre,-34.5,-58.623,a. 1-9,85,Enseñanza,5
31444,Tigre,-34.445,-58.672,a. 1-9,85,Enseñanza,5
31445,Tigre,-34.457,-58.631,c. 50-199,85,Enseñanza,125
31446,Tigre,-34.411,-58.692,b. 10-49,85,Enseñanza,25
31447,Tigre,-34.448,-58.601,c. 50-199,85,Enseñanza,125
31448,Tigre,-34.502,-58.644,c. 50-199,85,Enseñanza,125
31449,Tigre,-34.46,-58.651,a. 1-9,85,Enseñanza,5
31450,Tigre,-34.47,-58.63,b. 10-49,85,Enseñanza,25
31451,Tigre,-34.452,-58.664,b. 10-49,85,Enseñanza,25
31452,Tigre,-34.497,-58.628,a. 1-9,85,Enseñanza,5
31453,Tigre,-34.469,-58.635,a. 1-9,85,Enseñanza,5
31454,Tigre,-34.484,-58.65,b. 10-49,85,Enseñanza,25
31455,Tigre,-34.414,-58.7,b. 10-49,85,Enseñanza,25
31456,Tigre,-34.501,-58.64,a. 1-9,85,Enseñanza,5
31457,Tigre,-34.41,-58.603,b. 10-49,85,Enseñanza,25
31458,Tigre,-34.426,-58.661,d. 200-499,85,Enseñanza,350
31459,Tigre,-34.498,-58.64,c. 50-199,85,Enseñanza,125
31460,Tigre,-34.471,-58.652,c. 50-199,85,Enseñanza,125
31461,Tigre,-34.426,-58.596,a. 1-9,85,Enseñanza,5
31462,Tigre,-34.49,-58.624,b. 10-49,85,Enseñanza,25
31463,Tigre,-34.501,-58.611,a. 1-9,85,Enseñanza,5
31464,Tigre,-34.412,-58.692,c. 50-199,85,Enseñanza,125
31465,Tigre,-34.498,-58.638,c. 50-199,85,Enseñanza,125
31466,Tigre,-34.491,-58.643,a. 1-9,85,Enseñanza,5
31467,Tigre,-34.43,-58.575,b. 10-49,85,Enseñanza,25
31468,Tigre,-34.426,-58.585,c. 50-199,85,Enseñanza,125
31469,Tigre,-34.457,-58.611,a. 1-9,85,Enseñanza,5
31470,Tigre,-34.422,-58.573,c. 50-199,85,Enseñanza,125
31471,Tigre,-34.448,-58.642,a. 1-9,85,Enseñanza,5
31472,Tigre,-34.496,-58.615,a. 1-9,85,Enseñanza,5
31473,Tigre,-34.493,-58.641,c. 50-199,85,Enseñanza,125
31474,Tigre,-34.457,-58.668,a. 1-9,85,Enseñanza,5
31475,Tigre,-34.461,-58.639,c. 50-199,85,Enseñanza,125
31476,Tigre,-34.49,-58.61,a. 1-9,85,Enseñanza,5
31477,Tigre,-34.447,-58.676,b. 10-49,85,Enseñanza,25
31478,Tigre,-34.486,-58.631,c. 50-199,85,Enseñanza,125
31479,Tigre,-34.406,-58.639,b. 10-49,85,Enseñanza,25
31480,Tigre,-34.497,-58.61,a. 1-9,85,Enseñanza,5
31481,Tigre,-34.445,-58.672,b. 10-49,85,Enseñanza,25
31482,Tigre,-34.415,-58.706,c. 50-199,85,Enseñanza,125
31483,Tigre,-34.42,-58.684,c. 50-199,85,Enseñanza,125
31484,Tigre,-34.443,-58.669,c. 50-199,85,Enseñanza,125
31485,Tigre,-34.45,-58.634,b. 10-49,85,Enseñanza,25
31486,Tigre,-34.455,-58.625,c. 50-199,85,Enseñanza,125
31487,Tigre,-34.474,-58.636,b. 10-49,85,Enseñanza,25
31488,Tigre,-34.494,-58.636,a. 1-9,85,Enseñanza,5
31489,Tigre,-34.456,-58.661,a. 1-9,85,Enseñanza,5
31490,Tigre,-34.447,-58.638,d. 200-499,85,Enseñanza,350
31491,Tigre,-34.424,-58.59,a. 1-9,85,Enseñanza,5
31492,Tigre,-34.459,-58.648,b. 10-49,85,Enseñanza,25
31493,Tigre,-34.468,-58.649,a. 1-9,85,Enseñanza,5
31494,Tigre,-34.448,-58.672,a. 1-9,85,Enseñanza,5
31495,Tigre,-34.412,-58.685,b. 10-49,85,Enseñanza,25
31496,Tigre,-34.424,-58.582,c. 50-199,85,Enseñanza,125
31497,Tigre,-34.428,-58.574,c. 50-199,85,Enseñanza,125
31498,Tigre,-34.43,-58.619,c. 50-199,85,Enseñanza,125
31499,Tigre,-34.502,-58.633,c. 50-199,85,Enseñanza,125
31500,Tigre,-34.427,-58.584,c. 50-199,85,Enseñanza,125
31501,Tigre,-34.439,-58.593,b. 10-49,85,Enseñanza,25
31502,Tigre,-34.496,-58.612,a. 1-9,85,Enseñanza,5
31503,Tigre,-34.399,-58.643,c. 50-199,85,Enseñanza,125
31504,Tigre,-34.458,-58.611,a. 1-9,85,Enseñanza,5
31505,Tigre,-34.404,-58.713,a. 1-9,85,Enseñanza,5
31506,Tigre,-34.495,-58.629,a. 1-9,85,Enseñanza,5
31507,Tigre,-34.493,-58.641,a. 1-9,85,Enseñanza,5
31508,Tigre,-34.495,-58.629,c. 50-199,85,Enseñanza,125
31509,Tigre,-34.47,-58.653,a. 1-9,85,Enseñanza,5
31510,Tigre,-34.496,-58.617,a. 1-9,85,Enseñanza,5
31511,Tigre,-34.44,-58.661,c. 50-199,85,Enseñanza,125
